"""https://github.com/astropy/astropy/issues/7762""",astropy/astropy,"['""Bug""', '""Docs""', '""testing""']","""closed""",no 
"""https://github.com/ansible/ansible/issues/17441""",ansible/ansible,"['""affects_2.2""', '""bug_report""', '""in progress""', '""networking""']","""closed""",no 
"""https://github.com/choderalab/openpathsampling/issues/222""",choderalab/openpathsampling,"['""bug""']","""closed""",no 
"""https://github.com/ansible/ansible/issues/40668""",ansible/ansible,"['""affects_2.5""', '""aws""', '""bug""', '""cloud""', '""module""', '""support:community""', '""traceback""']","""closed""",check fo rmissing value 
"""https://github.com/ansible/ansible/issues/11920""",ansible/ansible,"['""bug_report""', '""P3""']","""closed""",no 
"""https://github.com/ansible/ansible/issues/27643""",ansible/ansible,"['""affects_2.3""', '""bug_report""', '""module""', '""needs_triage""', '""support:community""']","""closed""",check for module 
"""https://github.com/ansible/ansible/issues/22323""",ansible/ansible,"['""affects_2.2""', '""bug_report""']","""closed""",no 
"""https://github.com/swcarpentry/amy/issues/831""",swcarpentry/amy,"['""bug""']","""closed""",no 
"""https://github.com/airbnb/streamalert/issues/523""",airbnb/streamalert,"['""bug""', '""cli""', '""terraform""']","""closed""",no 
"""https://github.com/ansible/ansible/issues/9904""",ansible/ansible,"['""affects_2.1""', '""bug_report""', '""in progress""']","""closed""",no 
"""https://github.com/ansible/ansible/issues/19521""",ansible/ansible,"['""affects_2.2""', '""affects_2.3""', '""aws""', '""bug_report""', '""cloud""', '""module""', '""support:core""']","""closed""",no 
"""https://github.com/chainer/chainer/issues/5347""",chainer/chainer,"['""bug""', '""pr-ongoing""']","""closed""",check for indices type
"""https://github.com/pymedusa/Medusa/issues/5167""",pymedusa/Medusa,"['""Bug""', '""Confirmed""', '""Fixed""']","""closed""",check for episode type 
"""https://github.com/strands-project/aaf_deployment/issues/56""",strands-project/aaf_deployment,"['""bug""', '""enhancement""']","""closed""",no 
"""https://github.com/ansible/ansible/issues/36412""",ansible/ansible,"['""affects_2.4""', '""aws""', '""bug_report""', '""cloud""', '""module""', '""support:core""']","""closed""",check for non type module 
"""https://github.com/radremedy/radremedy/issues/221""",radremedy/radremedy,"['""bug""', '""data management""']","""closed""",check for empty 
"""https://github.com/LCAS/zoidbot/issues/11""",LCAS/zoidbot,"['""bug""']","""closed""",no 
"""https://github.com/kumoru/torment/issues/5""",kumoru/torment,"['""bug""', '""enhancement""']","""closed""",no 
"""https://github.com/pandas-dev/pandas/issues/21426""",pandas-dev/pandas,"['""Algos""', '""Bug""', '""Dtypes""', '""good first issue""']","""closed""",no 
"""https://github.com/ansible/ansible-container/issues/464""",ansible/ansible-container,"['""bug""']","""closed""",NO 
"""https://github.com/pandas-dev/pandas/issues/9351""",pandas-dev/pandas,"['""Bug""', '""Difficulty Novice""', '""Effort Low""', '""Visualization""']","""closed""",check for type of kv 
"""https://github.com/saltstack/salt/issues/47921""",saltstack/salt,"['""Blocker""', '""Bug""', '""Core""', '""Fluorine""', '""High Severity""', '""TEAM Core""', '""team-core""']","""closed""",no 
"""https://github.com/ansible/ansible/issues/23263""",ansible/ansible,"['""affects_2.2""', '""bug_report""', '""c:plugins/action""', '""module""', '""needs_info""', '""networking""', '""support:network""']","""closed""",no 
"""https://github.com/ansible/ansible/issues/43016""",ansible/ansible,"['""affects_2.7""', '""bug""', '""has_pr""', '""python3""', '""support:core""']","""closed""",no 
"""https://github.com/biocore/qiita/issues/1179""",biocore/qiita,"['""bug""', '""priority: low""', '""quick-fix""']","""closed""",no 
"""https://github.com/openstenoproject/plover/issues/991""",openstenoproject/plover,"['""bug""', '""windows""']","""closed""",no 
"""https://github.com/saltstack/salt/issues/25010""",saltstack/salt,"['""Bug""', '""Fixed Pending Verification""', '""High Severity""', '""P2""', '""RIoT""', '""State Module""']","""closed""",no 
"""https://github.com/andreas-h/emiprep/issues/23""",andreas-h/emiprep,"['""bug""', '""documentation""']","""closed""",no 
"""https://github.com/andycasey/ads/issues/60""",andycasey/ads,"['""bug""']","""closed""",no 
